id,namaResto,jenisResto,alamatResto,namaProduk,kadunganNutrisi (kal),hargaProduk,gambarProduk-src,coordinates
1863,"Wendy's, Grand City","Ayam & bebek, Barat, Aneka nasi, Cepat saji","Grand City lt 4 unit 430, Jl. Walikota Mustajab & Jl. Kusuma Bangsa, Surabaya 60272 - Jawa Timur",Chicken Box,383.0,132000.0,https://i.gojekapi.com/darkroom/gofood-indonesia/v2/images/uploads/80c2b605-3245-4530-ae2f-60e2dc3efd4d_menu-item-image_1682649870158.jpg?auto=format,"(-7.261168199999999, 112.7483156)"
1864,"Wendy's, Grand City","Ayam & bebek, Barat, Aneka nasi, Cepat saji","Grand City lt 4 unit 430, Jl. Walikota Mustajab & Jl. Kusuma Bangsa, Surabaya 60272 - Jawa Timur",Spicy Korean Cheeseburger - Ala Carte,286.0,66000.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","(-7.261168199999999, 112.7483156)"
1865,"Wendy's, Grand City","Ayam & bebek, Barat, Aneka nasi, Cepat saji","Grand City lt 4 unit 430, Jl. Walikota Mustajab & Jl. Kusuma Bangsa, Surabaya 60272 - Jawa Timur",Combo Small Spicy Korean Cheeseburger,300.0,82500.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","(-7.261168199999999, 112.7483156)"
1866,"Wendy's, Grand City","Ayam & bebek, Barat, Aneka nasi, Cepat saji","Grand City lt 4 unit 430, Jl. Walikota Mustajab & Jl. Kusuma Bangsa, Surabaya 60272 - Jawa Timur",Combo Medium Spicy Korean Cheeseburger,310.0,85800.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","(-7.261168199999999, 112.7483156)"
1867,"Wendy's, Grand City","Ayam & bebek, Barat, Aneka nasi, Cepat saji","Grand City lt 4 unit 430, Jl. Walikota Mustajab & Jl. Kusuma Bangsa, Surabaya 60272 - Jawa Timur",Spicy Korean Chicken Rice Bowl - Ala Carte,333.0,45000.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","(-7.261168199999999, 112.7483156)"
1868,"Wendy's, Grand City","Ayam & bebek, Barat, Aneka nasi, Cepat saji","Grand City lt 4 unit 430, Jl. Walikota Mustajab & Jl. Kusuma Bangsa, Surabaya 60272 - Jawa Timur",Combo Spicy Korean Chicken Rice Bowl,310.0,55000.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","(-7.261168199999999, 112.7483156)"
1869,"Wendy's, Grand City","Ayam & bebek, Barat, Aneka nasi, Cepat saji","Grand City lt 4 unit 430, Jl. Walikota Mustajab & Jl. Kusuma Bangsa, Surabaya 60272 - Jawa Timur",Combo 1 Spicy Korean Chicken,340.0,50001.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","(-7.261168199999999, 112.7483156)"
1870,"Wendy's, Grand City","Ayam & bebek, Barat, Aneka nasi, Cepat saji","Grand City lt 4 unit 430, Jl. Walikota Mustajab & Jl. Kusuma Bangsa, Surabaya 60272 - Jawa Timur",1 Pc Spicy Korean Chicken,312.0,40700.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","(-7.261168199999999, 112.7483156)"
1871,"Wendy's, Grand City","Ayam & bebek, Barat, Aneka nasi, Cepat saji","Grand City lt 4 unit 430, Jl. Walikota Mustajab & Jl. Kusuma Bangsa, Surabaya 60272 - Jawa Timur",Combo 2  Spicy Korean Chciken,355.0,67100.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","(-7.261168199999999, 112.7483156)"
1872,"Wendy's, Grand City","Ayam & bebek, Barat, Aneka nasi, Cepat saji","Grand City lt 4 unit 430, Jl. Walikota Mustajab & Jl. Kusuma Bangsa, Surabaya 60272 - Jawa Timur",Feast 1,230.0,190000.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","(-7.261168199999999, 112.7483156)"
1873,"Wendy's, Grand City","Ayam & bebek, Barat, Aneka nasi, Cepat saji","Grand City lt 4 unit 430, Jl. Walikota Mustajab & Jl. Kusuma Bangsa, Surabaya 60272 - Jawa Timur",Feast 2,230.0,354000.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","(-7.261168199999999, 112.7483156)"
1874,"Wendy's, Grand City","Ayam & bebek, Barat, Aneka nasi, Cepat saji","Grand City lt 4 unit 430, Jl. Walikota Mustajab & Jl. Kusuma Bangsa, Surabaya 60272 - Jawa Timur",Extra Cheese Sliced,240.0,12000.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","(-7.261168199999999, 112.7483156)"
1875,"Wendy's, Grand City","Ayam & bebek, Barat, Aneka nasi, Cepat saji","Grand City lt 4 unit 430, Jl. Walikota Mustajab & Jl. Kusuma Bangsa, Surabaya 60272 - Jawa Timur",Extra Cheese Sauce,240.0,12000.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","(-7.261168199999999, 112.7483156)"
1876,"Wendy's, Grand City","Ayam & bebek, Barat, Aneka nasi, Cepat saji","Grand City lt 4 unit 430, Jl. Walikota Mustajab & Jl. Kusuma Bangsa, Surabaya 60272 - Jawa Timur",Extra Wrapped Rice,240.0,8000.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","(-7.261168199999999, 112.7483156)"
1877,"Wendy's, Grand City","Ayam & bebek, Barat, Aneka nasi, Cepat saji","Grand City lt 4 unit 430, Jl. Walikota Mustajab & Jl. Kusuma Bangsa, Surabaya 60272 - Jawa Timur",Extra Beef Patty Large,260.0,25000.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","(-7.261168199999999, 112.7483156)"
1878,"Wendy's, Grand City","Ayam & bebek, Barat, Aneka nasi, Cepat saji","Grand City lt 4 unit 430, Jl. Walikota Mustajab & Jl. Kusuma Bangsa, Surabaya 60272 - Jawa Timur",Extra Beef Patty Small,270.0,15000.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","(-7.261168199999999, 112.7483156)"
1879,"Wendy's, Grand City","Ayam & bebek, Barat, Aneka nasi, Cepat saji","Grand City lt 4 unit 430, Jl. Walikota Mustajab & Jl. Kusuma Bangsa, Surabaya 60272 - Jawa Timur",Extra Smoked Beef Strip 3 Sliced,280.0,10000.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","(-7.261168199999999, 112.7483156)"
1880,"Wendy's, Grand City","Ayam & bebek, Barat, Aneka nasi, Cepat saji","Grand City lt 4 unit 430, Jl. Walikota Mustajab & Jl. Kusuma Bangsa, Surabaya 60272 - Jawa Timur",Cheeseburger,286.0,45000.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","(-7.261168199999999, 112.7483156)"
1881,"Wendy's, Grand City","Ayam & bebek, Barat, Aneka nasi, Cepat saji","Grand City lt 4 unit 430, Jl. Walikota Mustajab & Jl. Kusuma Bangsa, Surabaya 60272 - Jawa Timur",Combo Medium Cheeseburger,300.0,67000.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","(-7.261168199999999, 112.7483156)"
1882,"Wendy's, Grand City","Ayam & bebek, Barat, Aneka nasi, Cepat saji","Grand City lt 4 unit 430, Jl. Walikota Mustajab & Jl. Kusuma Bangsa, Surabaya 60272 - Jawa Timur",Beef Burger Deluxe,295.0,46000.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","(-7.261168199999999, 112.7483156)"
1883,"Wendy's, Grand City","Ayam & bebek, Barat, Aneka nasi, Cepat saji","Grand City lt 4 unit 430, Jl. Walikota Mustajab & Jl. Kusuma Bangsa, Surabaya 60272 - Jawa Timur",Combo Medium Beef Burger Deluxe,298.0,67000.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","(-7.261168199999999, 112.7483156)"
1884,"Wendy's, Grand City","Ayam & bebek, Barat, Aneka nasi, Cepat saji","Grand City lt 4 unit 430, Jl. Walikota Mustajab & Jl. Kusuma Bangsa, Surabaya 60272 - Jawa Timur",Beef Burger,310.0,44000.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","(-7.261168199999999, 112.7483156)"
1885,"Wendy's, Grand City","Ayam & bebek, Barat, Aneka nasi, Cepat saji","Grand City lt 4 unit 430, Jl. Walikota Mustajab & Jl. Kusuma Bangsa, Surabaya 60272 - Jawa Timur",Crispy Chicken Burger,325.0,40000.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","(-7.261168199999999, 112.7483156)"
