id,namaResto,jenisResto,alamatResto,namaProduk,hargaProduk,gambarProduk-src
1885,"McDonald's, Sidoarjo","Jajanan, Cepat saji, Sweets","Jl. Taman Pinang Indah Raya, Blok A1 No.1, Sidoarjo Kota, Sidoarjo","PaNas 2  Krispy, Large",55500,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
1886,"McDonald's, Sidoarjo","Jajanan, Cepat saji, Sweets","Jl. Taman Pinang Indah Raya, Blok A1 No.1, Sidoarjo Kota, Sidoarjo","PaNas 2  Spicy with Fries, Large",59500,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
1887,"McDonald's, Sidoarjo","Jajanan, Cepat saji, Sweets","Jl. Taman Pinang Indah Raya, Blok A1 No.1, Sidoarjo Kota, Sidoarjo","PaNas 2  Spicy, Large",55500,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
1888,"McDonald's, Sidoarjo","Jajanan, Cepat saji, Sweets","Jl. Taman Pinang Indah Raya, Blok A1 No.1, Sidoarjo Kota, Sidoarjo","PaNas Special Krispy, Large",51500,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
1889,"McDonald's, Sidoarjo","Jajanan, Cepat saji, Sweets","Jl. Taman Pinang Indah Raya, Blok A1 No.1, Sidoarjo Kota, Sidoarjo","PaNas Special Spicy, Large",51500,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
1890,"McDonald's, Sidoarjo","Jajanan, Cepat saji, Sweets","Jl. Taman Pinang Indah Raya, Blok A1 No.1, Sidoarjo Kota, Sidoarjo","Paket Hemat McNuggets 6 pcs, Medium",45000,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
1891,"McDonald's, Sidoarjo","Jajanan, Cepat saji, Sweets","Jl. Taman Pinang Indah Raya, Blok A1 No.1, Sidoarjo Kota, Sidoarjo","Paket Hemat Fish Fillet Burger, Medium",45000,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
1892,"McDonald's, Sidoarjo","Jajanan, Cepat saji, Sweets","Jl. Taman Pinang Indah Raya, Blok A1 No.1, Sidoarjo Kota, Sidoarjo","Paket Hemat Big Mac, Medium",55000,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
1893,"McDonald's, Sidoarjo","Jajanan, Cepat saji, Sweets","Jl. Taman Pinang Indah Raya, Blok A1 No.1, Sidoarjo Kota, Sidoarjo","PaHeBat Cheeseburger Deluxe, Medium",46500,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
1894,"McDonald's, Sidoarjo","Jajanan, Cepat saji, Sweets","Jl. Taman Pinang Indah Raya, Blok A1 No.1, Sidoarjo Kota, Sidoarjo","Paket Hemat McSpicy, Medium",53000,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
1895,"McDonald's, Sidoarjo","Jajanan, Cepat saji, Sweets","Jl. Taman Pinang Indah Raya, Blok A1 No.1, Sidoarjo Kota, Sidoarjo","PaHeBat Cheeseburger, Medium",45000,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
1896,"McDonald's, Sidoarjo","Jajanan, Cepat saji, Sweets","Jl. Taman Pinang Indah Raya, Blok A1 No.1, Sidoarjo Kota, Sidoarjo",PaMer 7 Krispy Medium,180000,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
1897,"McDonald's, Sidoarjo","Jajanan, Cepat saji, Sweets","Jl. Taman Pinang Indah Raya, Blok A1 No.1, Sidoarjo Kota, Sidoarjo",PaMer 7 Spicy Medium,180000,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
1898,"McDonald's, Sidoarjo","Jajanan, Cepat saji, Sweets","Jl. Taman Pinang Indah Raya, Blok A1 No.1, Sidoarjo Kota, Sidoarjo",PaMer 7 Mix Medium,180000,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
1899,"McDonald's, Sidoarjo","Jajanan, Cepat saji, Sweets","Jl. Taman Pinang Indah Raya, Blok A1 No.1, Sidoarjo Kota, Sidoarjo",PaMer 5 Krispy Medium,125000,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
1900,"McDonald's, Sidoarjo","Jajanan, Cepat saji, Sweets","Jl. Taman Pinang Indah Raya, Blok A1 No.1, Sidoarjo Kota, Sidoarjo",PaMer 5 Spicy Medium,125000,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
1901,"McDonald's, Sidoarjo","Jajanan, Cepat saji, Sweets","Jl. Taman Pinang Indah Raya, Blok A1 No.1, Sidoarjo Kota, Sidoarjo",PaMer 5 Mix Medium,125000,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
1902,"McDonald's, Sidoarjo","Jajanan, Cepat saji, Sweets","Jl. Taman Pinang Indah Raya, Blok A1 No.1, Sidoarjo Kota, Sidoarjo","Paket Hemat Big Mac, Medium",55000,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
1903,"McDonald's, Sidoarjo","Jajanan, Cepat saji, Sweets","Jl. Taman Pinang Indah Raya, Blok A1 No.1, Sidoarjo Kota, Sidoarjo","Paket Hemat Double Cheeseburger, Medium",53500,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
1904,"McDonald's, Sidoarjo","Jajanan, Cepat saji, Sweets","Jl. Taman Pinang Indah Raya, Blok A1 No.1, Sidoarjo Kota, Sidoarjo","Paket Hemat Fish Fillet Burger, Medium",45000,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
1905,"McDonald's, Sidoarjo","Jajanan, Cepat saji, Sweets","Jl. Taman Pinang Indah Raya, Blok A1 No.1, Sidoarjo Kota, Sidoarjo","Paket Hemat McSpicy, Medium",53000,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
1906,"McDonald's, Sidoarjo","Jajanan, Cepat saji, Sweets","Jl. Taman Pinang Indah Raya, Blok A1 No.1, Sidoarjo Kota, Sidoarjo","Paket Hemat McNuggets 6 pcs, Medium",45000,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
1907,"McDonald's, Sidoarjo","Jajanan, Cepat saji, Sweets","Jl. Taman Pinang Indah Raya, Blok A1 No.1, Sidoarjo Kota, Sidoarjo",Paket Hemat Triple Cheeseburger Medium,74000,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
1908,"McDonald's, Sidoarjo","Jajanan, Cepat saji, Sweets","Jl. Taman Pinang Indah Raya, Blok A1 No.1, Sidoarjo Kota, Sidoarjo","Paket Hemat McChicken, Medium",45000,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
1909,"McDonald's, Sidoarjo","Jajanan, Cepat saji, Sweets","Jl. Taman Pinang Indah Raya, Blok A1 No.1, Sidoarjo Kota, Sidoarjo","Paket Hemat McNuggets 6 pcs, Large",52500,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
1910,"McDonald's, Sidoarjo","Jajanan, Cepat saji, Sweets","Jl. Taman Pinang Indah Raya, Blok A1 No.1, Sidoarjo Kota, Sidoarjo","Paket Hemat Big Mac, Large",62500,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
1911,"McDonald's, Sidoarjo","Jajanan, Cepat saji, Sweets","Jl. Taman Pinang Indah Raya, Blok A1 No.1, Sidoarjo Kota, Sidoarjo","Paket Hemat McChicken, Large",52500,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
1912,"McDonald's, Sidoarjo","Jajanan, Cepat saji, Sweets","Jl. Taman Pinang Indah Raya, Blok A1 No.1, Sidoarjo Kota, Sidoarjo",Paket Hemat Triple Cheeseburger Large,81500,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
1913,"McDonald's, Sidoarjo","Jajanan, Cepat saji, Sweets","Jl. Taman Pinang Indah Raya, Blok A1 No.1, Sidoarjo Kota, Sidoarjo","Paket Hemat Fish Fillet Burger, Large",52500,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
1914,"McDonald's, Sidoarjo","Jajanan, Cepat saji, Sweets","Jl. Taman Pinang Indah Raya, Blok A1 No.1, Sidoarjo Kota, Sidoarjo","Paket Hemat McSpicy, Large",60500,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
1915,"McDonald's, Sidoarjo","Jajanan, Cepat saji, Sweets","Jl. Taman Pinang Indah Raya, Blok A1 No.1, Sidoarjo Kota, Sidoarjo","Paket Hemat Double Cheeseburger, Large",61000,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
1916,"McDonald's, Sidoarjo","Jajanan, Cepat saji, Sweets","Jl. Taman Pinang Indah Raya, Blok A1 No.1, Sidoarjo Kota, Sidoarjo","PaHeBat Beef Burger Deluxe, Medium",42000,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
1917,"McDonald's, Sidoarjo","Jajanan, Cepat saji, Sweets","Jl. Taman Pinang Indah Raya, Blok A1 No.1, Sidoarjo Kota, Sidoarjo","PaHeBat Cheeseburger Deluxe, Medium",46500,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
1918,"McDonald's, Sidoarjo","Jajanan, Cepat saji, Sweets","Jl. Taman Pinang Indah Raya, Blok A1 No.1, Sidoarjo Kota, Sidoarjo","PaHeBat Cheeseburger, Medium",45000,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
1919,"McDonald's, Sidoarjo","Jajanan, Cepat saji, Sweets","Jl. Taman Pinang Indah Raya, Blok A1 No.1, Sidoarjo Kota, Sidoarjo","PaHeBat Chicken Burger Deluxe, Medium",42000,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
1920,"McDonald's, Sidoarjo","Jajanan, Cepat saji, Sweets","Jl. Taman Pinang Indah Raya, Blok A1 No.1, Sidoarjo Kota, Sidoarjo","PaHeBat Cheeseburger, Large",52500,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
1921,"McDonald's, Sidoarjo","Jajanan, Cepat saji, Sweets","Jl. Taman Pinang Indah Raya, Blok A1 No.1, Sidoarjo Kota, Sidoarjo","PaHeBat Cheeseburger Deluxe, Large",54000,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
1922,"McDonald's, Sidoarjo","Jajanan, Cepat saji, Sweets","Jl. Taman Pinang Indah Raya, Blok A1 No.1, Sidoarjo Kota, Sidoarjo","PaHeBat Chicken Burger Deluxe, Large",49500,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
1923,"McDonald's, Sidoarjo","Jajanan, Cepat saji, Sweets","Jl. Taman Pinang Indah Raya, Blok A1 No.1, Sidoarjo Kota, Sidoarjo","PaHeBat Beef Burger Deluxe, Large",49500,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
1924,"McDonald's, Sidoarjo","Jajanan, Cepat saji, Sweets","Jl. Taman Pinang Indah Raya, Blok A1 No.1, Sidoarjo Kota, Sidoarjo",Happy Meal Ayam McD,44000,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
1925,"McDonald's, Sidoarjo","Jajanan, Cepat saji, Sweets","Jl. Taman Pinang Indah Raya, Blok A1 No.1, Sidoarjo Kota, Sidoarjo",Happy Meal Chicken Burger,44000,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
1926,"McDonald's, Sidoarjo","Jajanan, Cepat saji, Sweets","Jl. Taman Pinang Indah Raya, Blok A1 No.1, Sidoarjo Kota, Sidoarjo",Happy Meal McNuggets,44000,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
1927,"McDonald's, Sidoarjo","Jajanan, Cepat saji, Sweets","Jl. Taman Pinang Indah Raya, Blok A1 No.1, Sidoarjo Kota, Sidoarjo",Happy Meal Beef Burger,44000,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
1928,"McDonald's, Sidoarjo","Jajanan, Cepat saji, Sweets","Jl. Taman Pinang Indah Raya, Blok A1 No.1, Sidoarjo Kota, Sidoarjo",Iced Coffee Float,23000,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
1929,"McDonald's, Sidoarjo","Jajanan, Cepat saji, Sweets","Jl. Taman Pinang Indah Raya, Blok A1 No.1, Sidoarjo Kota, Sidoarjo",Iced Coffee Jelly Float,23500,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
1930,"McDonald's, Sidoarjo","Jajanan, Cepat saji, Sweets","Jl. Taman Pinang Indah Raya, Blok A1 No.1, Sidoarjo Kota, Sidoarjo",Iced Coffee,19000,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
1931,"McDonald's, Sidoarjo","Jajanan, Cepat saji, Sweets","Jl. Taman Pinang Indah Raya, Blok A1 No.1, Sidoarjo Kota, Sidoarjo",Iced Coffee Jelly,21000,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
1932,"McDonald's, Sidoarjo","Jajanan, Cepat saji, Sweets","Jl. Taman Pinang Indah Raya, Blok A1 No.1, Sidoarjo Kota, Sidoarjo",McNuggets 6 pcs,33000,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
1933,"McDonald's, Sidoarjo","Jajanan, Cepat saji, Sweets","Jl. Taman Pinang Indah Raya, Blok A1 No.1, Sidoarjo Kota, Sidoarjo",Large Rice,13000,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
1934,"McDonald's, Sidoarjo","Jajanan, Cepat saji, Sweets","Jl. Taman Pinang Indah Raya, Blok A1 No.1, Sidoarjo Kota, Sidoarjo",Sweet Corn,12000,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
1935,"McDonald's, Sidoarjo","Jajanan, Cepat saji, Sweets","Jl. Taman Pinang Indah Raya, Blok A1 No.1, Sidoarjo Kota, Sidoarjo",Chicken Fingers,14500,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
1936,"McDonald's, Sidoarjo","Jajanan, Cepat saji, Sweets","Jl. Taman Pinang Indah Raya, Blok A1 No.1, Sidoarjo Kota, Sidoarjo",Paket Nasi Uduk McD Ayam Suwir,28000,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
1937,"McDonald's, Sidoarjo","Jajanan, Cepat saji, Sweets","Jl. Taman Pinang Indah Raya, Blok A1 No.1, Sidoarjo Kota, Sidoarjo",McNuggets 4 pcs,25000,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
1938,"McDonald's, Sidoarjo","Jajanan, Cepat saji, Sweets","Jl. Taman Pinang Indah Raya, Blok A1 No.1, Sidoarjo Kota, Sidoarjo",French Fries Medium,19000,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
1939,"McDonald's, Sidoarjo","Jajanan, Cepat saji, Sweets","Jl. Taman Pinang Indah Raya, Blok A1 No.1, Sidoarjo Kota, Sidoarjo",Spicy Chicken Bites,13000,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
1940,"McDonald's, Sidoarjo","Jajanan, Cepat saji, Sweets","Jl. Taman Pinang Indah Raya, Blok A1 No.1, Sidoarjo Kota, Sidoarjo",Nasi Uduk McD Ayam Suwir,21500,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
1941,"McDonald's, Sidoarjo","Jajanan, Cepat saji, Sweets","Jl. Taman Pinang Indah Raya, Blok A1 No.1, Sidoarjo Kota, Sidoarjo",French Fries Large,24000,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
1942,"McDonald's, Sidoarjo","Jajanan, Cepat saji, Sweets","Jl. Taman Pinang Indah Raya, Blok A1 No.1, Sidoarjo Kota, Sidoarjo",Apple Pie,12500,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
1943,"McDonald's, Sidoarjo","Jajanan, Cepat saji, Sweets","Jl. Taman Pinang Indah Raya, Blok A1 No.1, Sidoarjo Kota, Sidoarjo",McNuggets  9pcs,43500,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
1944,"McDonald's, Sidoarjo","Jajanan, Cepat saji, Sweets","Jl. Taman Pinang Indah Raya, Blok A1 No.1, Sidoarjo Kota, Sidoarjo",Honey Garlic Chicken Rice McD,22000,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
1945,"McDonald's, Sidoarjo","Jajanan, Cepat saji, Sweets","Jl. Taman Pinang Indah Raya, Blok A1 No.1, Sidoarjo Kota, Sidoarjo",Honey Garlic Fish Rice McD,22000,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
1946,"McDonald's, Sidoarjo","Jajanan, Cepat saji, Sweets","Jl. Taman Pinang Indah Raya, Blok A1 No.1, Sidoarjo Kota, Sidoarjo",Chicken Burger,19500,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
1947,"McDonald's, Sidoarjo","Jajanan, Cepat saji, Sweets","Jl. Taman Pinang Indah Raya, Blok A1 No.1, Sidoarjo Kota, Sidoarjo",Fish Snack Wrap,17500,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
1948,"McDonald's, Sidoarjo","Jajanan, Cepat saji, Sweets","Jl. Taman Pinang Indah Raya, Blok A1 No.1, Sidoarjo Kota, Sidoarjo",Rica Rica Chicken Rice McD,22000,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
1949,"McDonald's, Sidoarjo","Jajanan, Cepat saji, Sweets","Jl. Taman Pinang Indah Raya, Blok A1 No.1, Sidoarjo Kota, Sidoarjo",Chicken Snack Wrap,17500,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
1950,"McDonald's, Sidoarjo","Jajanan, Cepat saji, Sweets","Jl. Taman Pinang Indah Raya, Blok A1 No.1, Sidoarjo Kota, Sidoarjo",Rica Rica Fish Rice McD,22000,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
1951,"McDonald's, Sidoarjo","Jajanan, Cepat saji, Sweets","Jl. Taman Pinang Indah Raya, Blok A1 No.1, Sidoarjo Kota, Sidoarjo",Beef Burger,19500,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
1952,"McDonald's, Sidoarjo","Jajanan, Cepat saji, Sweets","Jl. Taman Pinang Indah Raya, Blok A1 No.1, Sidoarjo Kota, Sidoarjo",PaMer 7 Mix,119000,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
1953,"McDonald's, Sidoarjo","Jajanan, Cepat saji, Sweets","Jl. Taman Pinang Indah Raya, Blok A1 No.1, Sidoarjo Kota, Sidoarjo",1pc Krispy Chicken,23000,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
1954,"McDonald's, Sidoarjo","Jajanan, Cepat saji, Sweets","Jl. Taman Pinang Indah Raya, Blok A1 No.1, Sidoarjo Kota, Sidoarjo",PaMer 5 Spicy,94000,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
1955,"McDonald's, Sidoarjo","Jajanan, Cepat saji, Sweets","Jl. Taman Pinang Indah Raya, Blok A1 No.1, Sidoarjo Kota, Sidoarjo",PaMer 5 Mix,94000,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
1956,"McDonald's, Sidoarjo","Jajanan, Cepat saji, Sweets","Jl. Taman Pinang Indah Raya, Blok A1 No.1, Sidoarjo Kota, Sidoarjo",PaMer 5 Krispy,94000,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
1957,"McDonald's, Sidoarjo","Jajanan, Cepat saji, Sweets","Jl. Taman Pinang Indah Raya, Blok A1 No.1, Sidoarjo Kota, Sidoarjo",2 pcs Spicy Chicken McD,43000,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
1958,"McDonald's, Sidoarjo","Jajanan, Cepat saji, Sweets","Jl. Taman Pinang Indah Raya, Blok A1 No.1, Sidoarjo Kota, Sidoarjo",PaMer 7 Spicy,119000,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
1959,"McDonald's, Sidoarjo","Jajanan, Cepat saji, Sweets","Jl. Taman Pinang Indah Raya, Blok A1 No.1, Sidoarjo Kota, Sidoarjo",2 pcs Krispy Chicken McD,43000,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
1960,"McDonald's, Sidoarjo","Jajanan, Cepat saji, Sweets","Jl. Taman Pinang Indah Raya, Blok A1 No.1, Sidoarjo Kota, Sidoarjo",PaMer 7 Krispy,119000,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
1961,"McDonald's, Sidoarjo","Jajanan, Cepat saji, Sweets","Jl. Taman Pinang Indah Raya, Blok A1 No.1, Sidoarjo Kota, Sidoarjo",1pc Spicy Chicken,23000,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
1962,"McDonald's, Sidoarjo","Jajanan, Cepat saji, Sweets","Jl. Taman Pinang Indah Raya, Blok A1 No.1, Sidoarjo Kota, Sidoarjo",Strawberry Sundae,12000,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
1963,"McDonald's, Sidoarjo","Jajanan, Cepat saji, Sweets","Jl. Taman Pinang Indah Raya, Blok A1 No.1, Sidoarjo Kota, Sidoarjo",Choco Sundae,12000,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
1964,"McDonald's, Sidoarjo","Jajanan, Cepat saji, Sweets","Jl. Taman Pinang Indah Raya, Blok A1 No.1, Sidoarjo Kota, Sidoarjo",McFlurry Feat. Oreo,13500,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
1965,"McDonald's, Sidoarjo","Jajanan, Cepat saji, Sweets","Jl. Taman Pinang Indah Raya, Blok A1 No.1, Sidoarjo Kota, Sidoarjo",McFlurry Choco,13500,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
1966,"McDonald's, Sidoarjo","Jajanan, Cepat saji, Sweets","Jl. Taman Pinang Indah Raya, Blok A1 No.1, Sidoarjo Kota, Sidoarjo",Big Mac,41000,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
1967,"McDonald's, Sidoarjo","Jajanan, Cepat saji, Sweets","Jl. Taman Pinang Indah Raya, Blok A1 No.1, Sidoarjo Kota, Sidoarjo",Chicken Burger Deluxe,25000,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
1968,"McDonald's, Sidoarjo","Jajanan, Cepat saji, Sweets","Jl. Taman Pinang Indah Raya, Blok A1 No.1, Sidoarjo Kota, Sidoarjo",Beef Burger Deluxe,25000,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
1969,"McDonald's, Sidoarjo","Jajanan, Cepat saji, Sweets","Jl. Taman Pinang Indah Raya, Blok A1 No.1, Sidoarjo Kota, Sidoarjo",McSpicy,39500,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
